Occasion,Date,Time,Tag_ID,Tag_ID_cor,Site,Species,Section,Length,Weight,Recap,Mortality,Potential_error,error_corrected,Comments
3,05/16/2021,07:44:20.806,900.226001698365,ID900.226001698365,NorthCampus_CMR,bluehead_chub,15,63,4.5,n,n,y,n,too heavy given the length
3,05/16/2021,07:49:41.352,900.226001698367,ID900.226001698367,NorthCampus_CMR,green_sunfish,16,78,8.9,n,n,n,NA,
3,05/16/2021,07:50:13.726,900.226001698353,ID900.226001698353,NorthCampus_CMR,bluehead_chub,16,74,5.1,n,n,n,NA,
3,05/16/2021,08:09:09.724,900.226001698302,ID900.226001698302,NorthCampus_CMR,green_sunfish,17,62,4.5,n,n,n,NA,
3,05/16/2021,08:09:31.006,900.226001698370,ID900.226001698370,NorthCampus_CMR,bluehead_chub,17,76,5.5,n,n,n,NA,
3,05/16/2021,08:09:44.648,900.226001698361,ID900.226001698361,NorthCampus_CMR,bluehead_chub,17,68,4.1,n,n,n,NA,
3,05/16/2021,08:09:57.882,900.226001698332,ID900.226001698332,NorthCampus_CMR,green_sunfish,17,72,6.8,n,n,n,NA,
3,05/16/2021,08:10:14.185,900.226001698375,ID900.226001698375,NorthCampus_CMR,green_sunfish,17,96,15.8,n,n,n,NA,
3,05/16/2021,08:10:29.600,900.226001698358,ID900.226001698358,NorthCampus_CMR,creek_chub,17,77,5.3,n,n,n,NA,
3,05/16/2021,NA,NA,NA,NorthCampus_CMR,NA,18,NA,NA,NA,NA,n,NA,NO_FISH
3,05/16/2021,08:15:39.925,900.226001698322,ID900.226001698322,NorthCampus_CMR,redbreast_sunfish,19,69,6.3,n,n,n,NA,
3,05/16/2021,08:30:38.133,900.226001167822,ID900.226001167822,NorthCampus_CMR,creek_chub,20,137,26.9,y,n,n,NA,
3,05/16/2021,08:30:53.974,900.226001167869,ID900.226001167869,NorthCampus_CMR,creek_chub,20,126,24.9,y,n,n,NA,
3,05/16/2021,08:31:08.172,900.226001698484,ID900.226001698484,NorthCampus_CMR,creek_chub,20,122,23.8,y,n,n,NA,
3,05/16/2021,08:31:42.174,900.226001167804,ID900.226001167804,NorthCampus_CMR,creek_chub,20,115,17.6,y,n,n,NA,
3,05/16/2021,08:32:02.121,900.226001167857,ID900.226001167857,NorthCampus_CMR,redbreast_sunfish,20,98,18.3,y,n,n,NA,
3,05/16/2021,08:32:20.754,900.226001167858,ID900.226001167858,NorthCampus_CMR,green_sunfish,20,117,25.1,y,n,n,NA,
3,05/16/2021,08:32:36.419,900.226001698595,ID900.226001698595,NorthCampus_CMR,bluehead_chub,20,97,14.5,n,n,y,y, 5/16/21 SK recap corrected: changed recap y to n
3,05/16/2021,08:32:51.033,900.226001167817,ID900.226001167817,NorthCampus_CMR,creek_chub,20,99,11.9,y,n,n,NA,
3,05/16/2021,08:33:05.389,900.226001698492,ID900.226001698492,NorthCampus_CMR,creek_chub,20,89,8.5,n,n,y,y, 5/16/21 SK recap corrected: changed recap y to n
3,05/16/2021,08:33:18.445,900.226001698404,ID900.226001698404,NorthCampus_CMR,creek_chub,20,74,5.1,y,n,n,NA,
3,05/16/2021,08:34:22.474,900.226001698323,ID900.226001698323,NorthCampus_CMR,creek_chub,20,107,14.4,n,n,n,NA,
3,05/16/2021,08:34:43.483,900.226001698352,ID900.226001698352,NorthCampus_CMR,creek_chub,20,152,44.7,n,n,n,NA,
3,05/16/2021,08:35:11.322,900.226001698329,ID900.226001698329,NorthCampus_CMR,redbreast_sunfish,20,120,30.8,n,n,n,NA,
3,05/16/2021,08:35:35.166,900.226001698385,ID900.226001698385,NorthCampus_CMR,creek_chub,20,67,3.6,n,n,n,NA,
3,05/16/2021,08:35:57.608,900.226001698310,ID900.226001698310,NorthCampus_CMR,bluegill,20,76,6.8,n,n,n,NA,
3,05/16/2021,08:36:20.534,900.226001698357,ID900.226001698357,NorthCampus_CMR,bluehead_chub,20,92,10.4,n,n,n,NA,
3,05/16/2021,08:36:44.166,900.226001698328,ID900.226001698328,NorthCampus_CMR,bluegill,20,92,12.4,n,n,n,NA,
3,05/16/2021,08:37:07.174,900.226001698356,ID900.226001698356,NorthCampus_CMR,bluehead_chub,20,123,29.7,n,n,n,NA,
3,05/16/2021,08:37:40.818,900.226001698383,ID900.226001698383,NorthCampus_CMR,creek_chub,20,99,10.9,n,n,n,NA,
3,05/16/2021,08:38:02.455,900.226001698391,ID900.226001698391,NorthCampus_CMR,creek_chub,20,80,6,n,n,n,NA,
3,05/16/2021,08:38:20.228,900.226001698362,ID900.226001698362,NorthCampus_CMR,redbreast_sunfish,20,132,44.5,n,n,n,NA,
3,05/16/2021,08:39:01.123,900.226001698339,ID900.226001698339,NorthCampus_CMR,creek_chub,20,107,16.6,n,n,n,NA,
3,05/16/2021,08:39:36.347,900.226001698306,ID900.226001698306,NorthCampus_CMR,creek_chub,20,107,15.1,n,n,n,NA,
3,05/16/2021,08:39:54.582,900.226001698371,ID900.226001698371,NorthCampus_CMR,bluehead_chub,20,68,3.4,n,n,n,NA,
3,05/16/2021,08:47:49.110,900.226001698368,ID900.226001698368,NorthCampus_CMR,creek_chub,21,68,3.6,n,n,n,NA,
3,05/16/2021,08:52:58.884,900.226001698427,ID900.226001698427,NorthCampus_CMR,redbreast_sunfish,22,137,46.7,y,n,n,NA,
3,05/16/2021,08:53:22.860,900.226001167890,ID900.226001167890,NorthCampus_CMR,creek_chub,22,120,23.8,y,n,n,NA,
3,05/16/2021,08:53:43.225,900.226001167742,ID900.226001167742,NorthCampus_CMR,creek_chub,22,104,13.1,y,n,n,NA,
3,05/16/2021,08:54:11.820,900.226001698392,ID900.226001698392,NorthCampus_CMR,green_sunfish,22,88,14.1,n,n,n,NA,
3,05/16/2021,08:54:27.715,900.226001698324,ID900.226001698324,NorthCampus_CMR,creek_chub,22,119,19.1,n,n,n,NA,
3,05/16/2021,08:54:49.784,900.226001698398,ID900.226001698398,NorthCampus_CMR,creek_chub,22,96,10.9,n,n,n,NA,
3,05/16/2021,08:55:09.319,900.226001698377,ID900.226001698377,NorthCampus_CMR,creek_chub,22,104,13.1,n,n,n,NA,
3,05/16/2021,08:55:30.062,900.226001698308,ID900.226001698308,NorthCampus_CMR,creek_chub,22,97,10.1,n,n,n,NA,
3,05/16/2021,08:55:53.645,900.226001698348,ID900.226001698348,NorthCampus_CMR,bluehead_chub,22,88,8.2,n,n,n,NA,
3,05/16/2021,08:56:11.893,900.226001698325,ID900.226001698325,NorthCampus_CMR,creek_chub,22,95,10,n,n,n,NA,
3,05/16/2021,08:56:38.435,900.226001698312,ID900.226001698312,NorthCampus_CMR,green_sunfish,22,119,32.5,n,n,n,NA,
3,05/16/2021,08:58:34.368,900.226001698343,ID900.226001698343,NorthCampus_CMR,creek_chub,22,108,14.3,n,n,n,NA,
3,05/16/2021,08:59:11.880,900.226001698314,ID900.226001698314,NorthCampus_CMR,redbreast_sunfish,22,92,14.1,n,n,n,NA,
3,05/16/2021,09:15:23.580,900.226001167887,ID900.226001167887,NorthCampus_CMR,creek_chub,23,98,10.4,y,n,n,NA,
3,05/16/2021,09:15:41.694,900.226001167866,ID900.226001167866,NorthCampus_CMR,redbreast_sunfish,23,100,19.4,y,n,n,NA,
3,05/16/2021,09:15:57.233,900.226001698552,ID900.226001698552,NorthCampus_CMR,bluehead_chub,23,129,27.9,y,n,n,NA,
3,05/16/2021,09:16:15.293,900.226001698486,ID900.226001698486,NorthCampus_CMR,creek_chub,23,114,16.2,y,n,n,NA,
3,05/16/2021,09:16:35.933,900.226001167826,ID900.226001167826,NorthCampus_CMR,bluegill,23,86,9.1,y,n,n,NA,
3,05/16/2021,09:17:01.305,900.226001698373,ID900.226001698373,NorthCampus_CMR,creek_chub,23,74,4.8,n,n,n,NA,
3,05/16/2021,09:17:17.012,900.226001698395,ID900.226001698395,NorthCampus_CMR,creek_chub,23,90,8.5,n,n,n,NA,
3,05/16/2021,09:17:36.817,900.226001698335,ID900.226001698335,NorthCampus_CMR,creek_chub,23,114,18.9,n,n,n,NA,
3,05/16/2021,09:18:00.911,900.226001698338,ID900.226001698338,NorthCampus_CMR,bluehead_chub,23,103,14.1,n,n,n,NA,
3,05/16/2021,09:18:35.310,900.226001698394,ID900.226001698394,NorthCampus_CMR,bluegill,23,66,3.8,n,n,n,NA,
3,05/16/2021,09:19:02.698,900.226001698347,ID900.226001698347,NorthCampus_CMR,redbreast_sunfish,23,98,19.2,n,n,n,NA,
3,05/16/2021,09:19:28.883,900.226001698341,ID900.226001698341,NorthCampus_CMR,creek_chub,23,72,3.9,n,n,n,NA,
3,05/16/2021,09:19:55.285,900.226001698333,ID900.226001698333,NorthCampus_CMR,creek_chub,23,72,4.2,n,n,n,NA,
3,05/16/2021,09:20:33.844,900.226001698354,ID900.226001698354,NorthCampus_CMR,bluehead_chub,23,61,2.8,n,n,n,NA,
3,05/16/2021,09:24:19.941,900.226001167873,ID900.226001167873,NorthCampus_CMR,creek_chub,24,108,17.7,y,n,n,NA,
3,05/16/2021,09:24:39.541,900.226001698360,ID900.226001698360,NorthCampus_CMR,green_sunfish,24,60,4,n,n,n,NA,
3,05/16/2021,09:24:57.921,900.226001698342,ID900.226001698342,NorthCampus_CMR,green_sunfish,24,87,12.4,n,n,n,NA,
3,05/16/2021,09:25:25.994,900.226001698379,ID900.226001698379,NorthCampus_CMR,green_sunfish,24,83,10.4,n,n,n,NA,
3,05/16/2021,09:25:53.598,900.226001698380,ID900.226001698380,NorthCampus_CMR,green_sunfish,24,129,42.8,n,n,n,NA,
3,05/16/2021,09:26:23.020,900.226001698384,ID900.226001698384,NorthCampus_CMR,creek_chub,24,108,14.4,n,n,n,NA,
3,05/16/2021,09:27:55.919,900.226001698350,ID900.226001698350,NorthCampus_CMR,redbreast_sunfish,24,63,4.7,n,n,n,NA,
3,05/16/2021,09:38:35.829,900.226001167893,ID900.226001167893,NorthCampus_CMR,creek_chub,25,109,14.6,y,y,n,NA,
3,05/16/2021,09:39:03.014,900.226001698346,ID900.226001698346,NorthCampus_CMR,creek_chub,25,86,7.7,n,n,n,NA,
3,05/16/2021,09:42:52.569,900.226001697322,ID900.226001697322,NorthCampus_CMR,creek_chub,26,76,5.3,n,n,n,NA,
3,05/16/2021,NA,NA,NA,NorthCampus_CMR,NA,27,NA,NA,NA,NA,n,NA,NO_FISH
3,05/16/2021,NA,NA,NA,NorthCampus_CMR,NA,28,NA,NA,NA,NA,n,NA,NO_FISH
3,05/16/2021,10:16:22.831,900.226001698307,ID900.226001698307,NorthCampus_CMR,bluehead_chub,29,119,20.6,n,n,n,NA,
3,05/16/2021,10:17:04.664,900.226001698374,ID900.226001698374,NorthCampus_CMR,bluehead_chub,29,95,11.9,n,n,n,NA,
3,05/16/2021,10:17:23.996,900.226001697305,ID900.226001697305,NorthCampus_CMR,bluehead_chub,29,85,7.8,n,n,n,NA,
3,05/16/2021,10:17:42.462,900.226001697324,ID900.226001697324,NorthCampus_CMR,bluehead_chub,29,72,4.5,n,n,n,NA,
3,05/16/2021,10:18:03.604,900.226001698319,ID900.226001698319,NorthCampus_CMR,bluehead_chub,29,73,4.2,n,n,n,NA,
3,05/16/2021,10:24:18.748,900.226001167827,ID900.226001167827,NorthCampus_CMR,green_sunfish,30,114,30.5,y,n,n,NA,
3,05/16/2021,10:24:45.227,900.226001697331,ID900.226001697331,NorthCampus_CMR,bluehead_chub,30,97,11.4,n,n,n,NA,
3,05/16/2021,10:25:01.203,900.226001698355,ID900.226001698355,NorthCampus_CMR,bluehead_chub,30,63,2.9,n,n,n,NA,
3,05/16/2021,10:25:22.134,900.226001697367,ID900.226001697367,NorthCampus_CMR,creek_chub,30,64,3,n,n,n,NA,
3,05/16/2021,10:25:45.431,900.226001697329,ID900.226001697329,NorthCampus_CMR,green_sunfish,30,61,3.7,n,n,n,NA,
3,05/16/2021,11:09:05.680,900.226001698583,ID900.226001698583,NorthCampus_CMR,green_sunfish,31,86,11.2,y,n,n,NA,
3,05/16/2021,11:11:11.598,900.226001698378,ID900.226001698378,NorthCampus_CMR,creek_chub,31,130,25.2,n,n,n,NA,
3,05/16/2021,11:12:56.528,900.226001697373,ID900.226001697373,NorthCampus_CMR,green_sunfish,31,131,43.9,n,n,n,NA,
3,05/16/2021,11:14:09.853,900.226001697317,ID900.226001697317,NorthCampus_CMR,green_sunfish,31,84,11.9,n,n,n,NA,
3,05/16/2021,11:16:57.423,900.226001697376,ID900.226001697376,NorthCampus_CMR,redbreast_sunfish,31,73,7.4,n,n,n,NA,
3,05/16/2021,11:18:12.781,900.226001697333,ID900.226001697333,NorthCampus_CMR,green_sunfish,31,80,8.9,n,n,n,NA,
3,05/16/2021,11:19:27.325,900.226001697303,ID900.226001697303,NorthCampus_CMR,bluehead_chub,31,137,35.3,n,n,n,NA,
3,05/16/2021,11:20:14.627,900.226001697365,ID900.226001697365,NorthCampus_CMR,redbreast_sunfish,31,65,5,n,n,n,NA,
3,05/16/2021,11:23:21.681,900.226001697357,ID900.226001697357,NorthCampus_CMR,green_sunfish,31,105,26.2,n,n,n,NA,
3,05/16/2021,11:41:35.586,900.226001167710,ID900.226001167710,NorthCampus_CMR,creek_chub,32,91,8.9,y,n,n,NA,
3,05/16/2021,11:42:16.396,900.226001167978,ID900.226001167978,NorthCampus_CMR,bluehead_chub,32,131,33.7,y,n,n,NA,
3,05/16/2021,11:42:59.460,900.226001697327,ID900.226001697327,NorthCampus_CMR,creek_chub,32,102,12.7,n,n,n,NA,
3,05/16/2021,11:46:00.046,900.226001697398,ID900.226001697398,NorthCampus_CMR,creek_chub,32,93,10,n,n,n,NA,
3,05/16/2021,11:47:09.945,900.226001697301,ID900.226001697301,NorthCampus_CMR,green_sunfish,32,125,39,n,n,n,NA,
3,05/16/2021,11:47:52.505,900.226001698387,ID900.226001698387,NorthCampus_CMR,bluehead_chub,32,67,3.2,n,n,n,NA,
3,05/16/2021,11:54:09.214,900.226001697338,ID900.226001697338,NorthCampus_CMR,bluehead_chub,33,102,14,n,n,n,NA,
3,05/16/2021,12:00:42.382,900.226001697330,ID900.226001697330,NorthCampus_CMR,bluehead_chub,34,137,35.5,n,n,n,NA,
3,05/16/2021,12:01:11.049,900.226001697311,ID900.226001697311,NorthCampus_CMR,green_sunfish,34,93,14.5,n,n,n,NA,
3,05/16/2021,12:10:58.284,900.226001167791,ID900.226001167791,NorthCampus_CMR,creek_chub,35,94,11,y,n,n,NA,
3,05/16/2021,12:11:47.886,900.226001167708,ID900.226001167708,NorthCampus_CMR,green_sunfish,35,112,27.5,y,n,n,NA,
3,05/16/2021,12:12:17.524,900.226001167760,ID900.226001167760,NorthCampus_CMR,redbreast_sunfish,35,126,34.7,y,n,n,NA,
3,05/16/2021,12:12:50.610,900.226001698446,ID900.226001698446,NorthCampus_CMR,green_sunfish,35,96,15.1,y,n,n,NA,injured
3,05/16/2021,12:13:54.156,900.226001167844,ID900.226001167844,NorthCampus_CMR,bluegill,35,82,9.9,y,n,n,NA,
3,05/16/2021,12:15:18.273,900.226001698311,ID900.226001698311,NorthCampus_CMR,redbreast_sunfish,35,110,22.9,n,n,n,NA,
3,05/16/2021,12:18:14.461,900.226001697387,ID900.226001697387,NorthCampus_CMR,creek_chub,35,104,12.9,n,n,n,NA,
3,05/16/2021,12:19:41.394,900.226001697312,ID900.226001697312,NorthCampus_CMR,creek_chub,35,89,7.8,n,n,n,NA,
3,05/16/2021,12:20:37.795,900.226001697372,ID900.226001697372,NorthCampus_CMR,green_sunfish,35,77,8.9,n,n,n,NA,
3,05/16/2021,12:22:37.463,900.226001697362,ID900.226001697362,NorthCampus_CMR,green_sunfish,35,120,33.2,n,n,n,NA,
3,05/16/2021,12:23:30.724,900.226001697366,ID900.226001697366,NorthCampus_CMR,bluegill,35,93,11.9,n,n,n,NA,
3,05/16/2021,12:24:15.130,900.226001697355,ID900.226001697355,NorthCampus_CMR,bluehead_chub,35,92,10.7,n,n,n,NA,
3,05/16/2021,12:25:14.780,900.226001697390,ID900.226001697390,NorthCampus_CMR,bluehead_chub,35,85,7.9,n,n,n,NA,
3,05/16/2021,12:27:59.717,900.226001698372,ID900.226001698372,NorthCampus_CMR,redbreast_sunfish,35,106,21.9,n,n,n,NA,
3,05/16/2021,12:29:01.080,900.226001697313,ID900.226001697313,NorthCampus_CMR,green_sunfish,35,83,9.8,n,n,n,NA,
3,05/16/2021,12:29:39.251,900.226001697392,ID900.226001697392,NorthCampus_CMR,bluehead_chub,35,106,16.3,n,n,n,NA,
3,05/16/2021,12:30:44.779,900.226001697314,ID900.226001697314,NorthCampus_CMR,bluehead_chub,35,84,7.8,n,n,n,NA,
3,05/16/2021,12:31:22.076,900.226001697370,ID900.226001697370,NorthCampus_CMR,creek_chub,35,93,9.8,n,n,n,NA,
3,05/16/2021,12:32:02.117,900.226001697321,ID900.226001697321,NorthCampus_CMR,green_sunfish,35,84,9.9,n,n,n,NA,
3,05/16/2021,12:33:14.880,900.226001697379,ID900.226001697379,NorthCampus_CMR,green_sunfish,35,65,4.8,n,n,y,y,8/15/21 SK misidentification: changed redbreastsunfish to greensunfish based on occ4 photo
3,05/16/2021,12:34:53.421,900.226001697339,ID900.226001697339,NorthCampus_CMR,green_sunfish,35,61,4.1,n,n,n,NA,
3,05/16/2021,12:35:54.813,900.226001697336,ID900.226001697336,NorthCampus_CMR,green_sunfish,35,64,4.8,n,n,n,NA,
3,05/16/2021,12:39:34.306,900.226001697349,ID900.226001697349,NorthCampus_CMR,green_sunfish,36,81,9.6,n,n,n,NA,
3,05/16/2021,12:40:06.331,900.226001697386,ID900.226001697386,NorthCampus_CMR,green_sunfish,36,64,4.4,n,n,n,NA,
3,05/16/2021,12:46:39.072,900.226001167775,ID900.226001167775,NorthCampus_CMR,bluehead_chub,37,105,14,y,n,n,NA,
3,05/16/2021,12:47:46.857,900.226001697356,ID900.226001697356,NorthCampus_CMR,green_sunfish,37,114,30.9,n,n,n,NA,
3,05/16/2021,12:49:02.172,900.226001697381,ID900.226001697381,NorthCampus_CMR,creek_chub,37,73,4.9,n,n,n,NA,
3,05/16/2021,12:50:14.570,900.226001697360,ID900.226001697360,NorthCampus_CMR,green_sunfish,37,99,19.3,n,n,n,NA,
3,05/16/2021,12:51:06.377,900.226001697378,ID900.226001697378,NorthCampus_CMR,creek_chub,37,119,18.1,n,n,n,NA,
3,05/16/2021,12:52:39.587,900.226001697319,ID900.226001697319,NorthCampus_CMR,bluehead_chub,37,97,13.7,n,n,n,NA,
3,05/16/2021,12:54:11.357,900.226001697307,ID900.226001697307,NorthCampus_CMR,bluehead_chub,38,80,6.3,n,n,n,NA,
3,05/16/2021,12:56:11.266,900.226001697368,ID900.226001697368,NorthCampus_CMR,bluehead_chub,38,71,4.5,n,n,n,NA,
3,05/16/2021,12:59:28.508,900.226001167724,ID900.226001167724,NorthCampus_CMR,redbreast_sunfish,39,72,7.1,y,n,n,NA,
3,05/16/2021,NA,NA,NA,NorthCampus_CMR,NA,40,NA,NA,NA,NA,n,NA,NO_FISH
3,05/16/2021,NA,NA,NA,NorthCampus_CMR,NA,41,NA,NA,NA,NA,n,NA,NO_FISH
3,05/16/2021,13:07:17.232,900.226001167723,ID900.226001167723,NorthCampus_CMR,redbreast_sunfish,42,122,32.7,y,n,n,NA,
3,05/16/2021,13:07:43.250,900.226001698523,ID900.226001698523,NorthCampus_CMR,bluehead_chub,42,100,13.4,y,n,n,NA,
3,05/16/2021,13:08:17.455,900.226001698528,ID900.226001698528,NorthCampus_CMR,creek_chub,42,96,11.3,y,n,n,NA,
3,05/16/2021,13:08:50.420,900.226001167754,ID900.226001167754,NorthCampus_CMR,creek_chub,42,108,15.2,y,n,n,NA,
3,05/16/2021,13:09:49.493,900.226001697371,ID900.226001697371,NorthCampus_CMR,creek_chub,42,119,20.1,n,n,n,NA,
3,05/16/2021,13:12:06.189,900.226001697369,ID900.226001697369,NorthCampus_CMR,bluehead_chub,42,136,30.7,n,n,n,NA,
3,05/16/2021,13:12:51.118,900.226001697384,ID900.226001697384,NorthCampus_CMR,bluehead_chub,42,120,25.1,n,n,n,NA,
3,05/16/2021,13:13:33.137,900.226001697302,ID900.226001697302,NorthCampus_CMR,creek_chub,42,91,8.5,n,n,n,NA,
3,05/16/2021,13:14:24.184,900.226001697300,ID900.226001697300,NorthCampus_CMR,bluegill,42,70,4.4,n,n,n,NA,
3,05/16/2021,13:14:53.754,900.226001697374,ID900.226001697374,NorthCampus_CMR,green_sunfish,42,70,6.2,n,n,n,NA,
3,05/16/2021,13:15:49.808,900.226001697326,ID900.226001697326,NorthCampus_CMR,green_sunfish,42,63,4.3,n,n,n,NA,
3,05/16/2021,13:16:59.895,900.226001697316,ID900.226001697316,NorthCampus_CMR,redbreast_sunfish,42,68,5.4,n,n,n,NA,
3,05/16/2021,13:18:03.290,900.226001697352,ID900.226001697352,NorthCampus_CMR,bluehead_chub,42,160,49.3,n,n,n,NA,
3,05/16/2021,13:20:38.441,900.226001697320,ID900.226001697320,NorthCampus_CMR,bluegill,42,79,7.7,n,n,n,NA,
3,05/16/2021,13:21:10.485,900.226001697343,ID900.226001697343,NorthCampus_CMR,green_sunfish,42,76,8.6,n,n,n,NA,
3,05/16/2021,13:21:57.150,900.226001697346,ID900.226001697346,NorthCampus_CMR,bluegill,42,104,20,n,n,n,NA,
3,05/16/2021,13:22:47.001,900.226001697315,ID900.226001697315,NorthCampus_CMR,creek_chub,42,106,15.4,n,n,n,NA,
3,05/16/2021,13:23:49.345,900.226001697310,ID900.226001697310,NorthCampus_CMR,creek_chub,42,98,11.2,n,n,n,NA,
3,05/16/2021,13:25:37.446,900.226001697364,ID900.226001697364,NorthCampus_CMR,bluehead_chub,42,74,5.2,n,n,n,NA,
3,05/16/2021,13:27:34.374,900.226001697380,ID900.226001697380,NorthCampus_CMR,bluegill,42,84,8.8,n,n,n,NA,
3,05/16/2021,13:28:22.004,900.226001697318,ID900.226001697318,NorthCampus_CMR,bluehead_chub,42,83,7,n,n,n,NA,
3,05/16/2021,13:29:03.050,900.226001697391,ID900.226001697391,NorthCampus_CMR,bluegill,42,107,19.9,n,n,n,NA,
3,05/16/2021,13:30:09.629,900.226001697353,ID900.226001697353,NorthCampus_CMR,bluehead_chub,43,74,5.3,n,n,n,NA,
4,08/13/2021,08:44:59.951,900.226001698588,ID900.226001698588,NorthCampus_CMR,green_sunfish,1,90,11.6,y,n,n,NA,
4,08/13/2021,08:46:14.754,900.226001698532,ID900.226001698532,NorthCampus_CMR,creek_chub,1,92,9.3,y,n,y,y,8/15/21 SK misidentification: changed bluehead chub to creek chub based on  occ4 photo
4,08/13/2021,08:48:43.787,900.226001697340,ID900.226001697340,NorthCampus_CMR,green_sunfish,1,126,37.3,n,n,n,NA,
4,08/13/2021,08:50:08.640,900.226001697382,ID900.226001697382,NorthCampus_CMR,creek_chub,1,114,14.8,n,n,n,NA,
4,08/13/2021,08:53:07.277,900.226001697397,ID900.226001697397,NorthCampus_CMR,green_sunfish,1,111,26,n,n,n,NA,
4,08/13/2021,08:55:20.170,900.226001697309,ID900.226001697309,NorthCampus_CMR,green_sunfish,1,78,9,n,n,n,NA,
4,08/13/2021,08:57:35.457,900.226001697354,ID900.226001697354,NorthCampus_CMR,creek_chub,1,102,11.1,n,n,n,NA,
4,08/13/2021,09:00:30.074,900.226001697396,ID900.226001697396,NorthCampus_CMR,bluehead_chub,1,85,6.6,n,n,n,NA,
4,08/13/2021,09:01:21.748,900.226001697348,ID900.226001697348,NorthCampus_CMR,bluehead_chub,1,75,4.4,n,n,n,NA,
4,08/13/2021,09:03:21.297,900.226001697345,ID900.226001697345,NorthCampus_CMR,bluehead_chub,1,72,3.9,n,n,n,NA,
4,08/13/2021,09:04:24.345,900.226001697358,ID900.226001697358,NorthCampus_CMR,bluehead_chub,1,82,5.4,n,n,n,NA,
4,08/13/2021,09:05:23.877,900.226001697335,ID900.226001697335,NorthCampus_CMR,green_sunfish,1,74,7.3,n,n,n,NA,
4,08/13/2021,09:06:32.010,900.226001697323,ID900.226001697323,NorthCampus_CMR,green_sunfish,1,72,6.4,n,n,n,NA,
4,08/13/2021,09:10:12.076,900.226001697334,ID900.226001697334,NorthCampus_CMR,bluehead_chub,1,78,4.9,n,n,n,NA,
4,08/13/2021,09:12:43.399,900.226001697308,ID900.226001697308,NorthCampus_CMR,bluehead_chub,1,75,4.5,n,n,n,NA,
4,08/13/2021,09:13:24.368,900.226001697332,ID900.226001697332,NorthCampus_CMR,green_sunfish,1,67,5.2,n,n,n,NA,
4,08/13/2021,09:16:26.301,900.226001697388,ID900.226001697388,NorthCampus_CMR,green_sunfish,1,67,5.2,n,n,n,NA,
4,08/13/2021,09:18:01.755,900.226001697342,ID900.226001697342,NorthCampus_CMR,bluehead_chub,1,75,4.1,n,n,n,NA,
4,08/13/2021,09:18:46.833,900.226001697377,ID900.226001697377,NorthCampus_CMR,green_sunfish,1,61,3.8,n,n,n,NA,
4,08/13/2021,09:20:11.946,900.226001697394,ID900.226001697394,NorthCampus_CMR,green_sunfish,1,66,4.7,n,n,n,NA,
4,08/13/2021,09:20:44.965,900.226001697337,ID900.226001697337,NorthCampus_CMR,bluehead_chub,1,68,3.5,n,n,n,NA,
4,08/13/2021,09:27:40.389,900.226001167731,ID900.226001167731,NorthCampus_CMR,creek_chub,2,111,15.2,y,n,n,NA,
4,08/13/2021,09:28:05.299,900.226001698554,ID900.226001698554,NorthCampus_CMR,green_sunfish,2,101,18.2,y,n,n,NA,
4,08/13/2021,09:28:31.050,900.226001167959,ID900.226001167959,NorthCampus_CMR,creek_chub,2,133,30.9,y,n,n,NA,
4,08/13/2021,09:29:56.493,900.226001697351,ID900.226001697351,NorthCampus_CMR,creek_chub,2,135,28.8,n,n,n,NA,
4,08/13/2021,09:30:31.928,900.226001697383,ID900.226001697383,NorthCampus_CMR,creek_chub,2,119,18.2,n,n,n,NA,
4,08/13/2021,09:31:02.448,900.226001697341,ID900.226001697341,NorthCampus_CMR,creek_chub,2,132,24,n,n,n,NA,
4,08/13/2021,09:32:11.970,900.226001697399,ID900.226001697399,NorthCampus_CMR,creek_chub,2,87,7.3,n,n,n,NA,
4,08/13/2021,09:33:02.839,900.226001697325,ID900.226001697325,NorthCampus_CMR,creek_chub,2,86,6.6,n,n,n,NA,
4,08/13/2021,09:33:43.313,900.226001697306,ID900.226001697306,NorthCampus_CMR,creek_chub,2,90,7.7,n,n,n,NA,
4,08/13/2021,09:34:57.955,900.226001697363,ID900.226001697363,NorthCampus_CMR,redbreast_sunfish,2,116,27.8,n,n,n,NA,
4,08/13/2021,09:35:54.206,900.226001697328,ID900.226001697328,NorthCampus_CMR,bluehead_chub,2,129,24.7,n,n,n,NA,
4,08/13/2021,09:36:29.181,900.226001697393,ID900.226001697393,NorthCampus_CMR,creek_chub,2,138,28,n,n,n,NA,
4,08/13/2021,09:36:59.281,900.226001697385,ID900.226001697385,NorthCampus_CMR,creek_chub,2,111,15.2,n,n,n,NA,
4,08/13/2021,09:37:31.120,900.226001697359,ID900.226001697359,NorthCampus_CMR,green_sunfish,2,81,9.5,n,n,n,NA,
4,08/13/2021,09:37:55.922,900.226001697347,ID900.226001697347,NorthCampus_CMR,creek_chub,2,122,18.8,n,n,n,NA,
4,08/13/2021,09:38:28.388,900.226001697361,ID900.226001697361,NorthCampus_CMR,bluehead_chub,2,130,25.5,n,n,n,NA,
4,08/13/2021,09:39:08.299,900.226001697344,ID900.226001697344,NorthCampus_CMR,bluehead_chub,2,91,7.7,n,n,n,NA,
4,08/13/2021,09:40:42.433,900.226001697375,ID900.226001697375,NorthCampus_CMR,bluehead_chub,2,82,5.8,n,n,n,NA,
4,08/13/2021,09:41:57.818,900.226001697304,ID900.226001697304,NorthCampus_CMR,creek_chub,2,113,15.3,n,n,n,NA,
